# Ticks,TimeStamp,ValidTipForce,TipForce_mN_0,TipForce_mN_1,TipForce_mN_2,TipForce_mN_3,ScleraForce_mN_0,ScleraForce_mN_1,TipForceNorm_mN,ScleraForceNorm_mN,TipForceDirection0,TipForceDirection1,FBGRaw0,FBGRaw1,FBGRaw2,FBGRaw3,HandleForcesN0,HandleForcesN1,HandleForcesN2,HandleForcesN3,HandleForcesN4,HandleForcesN5,FT_SensorRaw0,FT_SensorRaw1,FT_SensorRaw2,FT_SensorRaw3,FT_SensorRaw4,FT_SensorRaw5,RobotPosition0,RobotPosition1,RobotPosition2,RobotPosition3,RobotPosition4,RobotPosition5,RobotVelocity0,RobotVelocity1,RobotVelocity2,RobotVelocity3,RobotVelocity4,RobotVelocity5,Pedal0,Pedal1,NNPRedictedFsX,NNPRedictedFsY,NNPRedictedFsNorm,Depth_p,x_new_p_0,x_new_p_1,x_new_p_2,P_new_p,PX_new_p_0,PX_new_p_1,PX_new_p_2,PX_new_p_3,PX_new_p_4,PX_new_p_5,PX_new_p_6,PX_new_p_7,PX_new_p_8,desiredControlParams_0,desiredControlParams_1,desiredControlParams_2
718261,1691512430.908522,0,0.0029733,-0.0004374,0.0000199,-0.0000000,0.0000000,0.0000000,0.0030053,0.0000000,-17.4318837,125.1409167,1550.0990472,1550.1940630,1550.1977783,0.0000000,0.0108651,-0.0337764,-0.2365086,-0.0063053,0.0010339,-0.0038569,-0.1182241,-0.2412469,-0.2436959,-0.0091318,0.0025238,-0.0009039,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718262,1691512430.913721,0,0.0029733,-0.0004374,0.0000199,-0.0000000,0.0000000,0.0000000,0.0030053,0.0000000,-17.4318837,125.1409167,1550.0990472,1550.1940630,1550.1977783,0.0000000,-0.0251814,-0.0263529,-0.2488237,-0.0067881,0.0014282,-0.0026396,-0.4177798,0.0536788,-0.1663040,-0.0063887,0.0028527,0.0110097,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718263,1691512430.919178,0,0.0029733,-0.0004374,0.0000199,-0.0000000,0.0000000,0.0000000,0.0030053,0.0000000,-17.4318837,125.1409167,1550.0990472,1550.1940630,1550.1977783,0.0000000,-0.0135796,-0.0204283,-0.2428733,-0.0065221,0.0012482,-0.0029332,-0.0231081,0.0537895,-0.2045415,-0.0063481,0.0002617,-0.0025533,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718264,1691512430.924837,0,0.0029733,-0.0004374,0.0000199,-0.0000000,0.0000000,0.0000000,0.0030053,0.0000000,-17.4318837,125.1409167,1550.0990472,1550.1940630,1550.1977783,0.0000000,-0.0241912,-0.0096091,-0.2117314,-0.0053026,0.0011363,-0.0024985,-0.0828823,0.0614865,0.0761172,0.0037965,0.0004409,-0.0009932,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718265,1691512430.930167,0,0.0029733,-0.0004374,0.0000199,-0.0000000,0.0000000,0.0000000,0.0030053,0.0000000,-17.4318837,125.1409167,1550.0990472,1550.1940630,1550.1977783,0.0000000,0.0043753,0.0157438,-0.2261453,-0.0055984,0.0009799,-0.0032953,0.0457270,0.2607719,-0.3637667,-0.0111550,0.0004885,-0.0047673,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718266,1691512430.935473,0,0.0029733,-0.0004374,0.0000199,-0.0000000,0.0000000,0.0000000,0.0030053,0.0000000,-17.4318837,125.1409167,1550.0990472,1550.1940630,1550.1977783,0.0000000,0.0278590,-0.0081614,-0.2764348,-0.0074939,0.0010342,-0.0041362,-0.1109525,-0.0895245,-0.6963768,-0.0241197,0.0013698,0.0006104,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718267,1691512430.941107,0,0.0030725,-0.0004245,0.0000211,-0.0000000,0.0000000,0.0000000,0.0031018,0.0000000,-17.3632178,125.0713018,1550.0984605,1550.1958232,1550.1975833,0.0000000,0.0146986,-0.0149217,-0.2963975,-0.0082266,0.0013016,-0.0037065,-0.2755464,-0.0136001,-0.3668790,-0.0124882,0.0024608,0.0061479,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718268,1691512430.946162,0,0.0028130,-0.0004266,0.0000181,-0.0000000,0.0000000,0.0000000,0.0028452,0.0000000,-17.4243038,125.1628084,1550.0992421,1550.1952365,1550.1993416,0.0000000,-0.0072853,-0.0228813,-0.2597691,-0.0069516,0.0013083,-0.0029422,-0.1472125,-0.0948601,0.0785466,0.0036082,0.0011562,0.0015040,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718269,1691512430.951287,0,0.0028421,-0.0005094,0.0000156,-0.0000000,0.0000000,0.0000000,0.0028874,0.0000000,-17.5435592,125.3494897,1550.1019785,1550.1960181,1550.2016885,0.0000000,-0.0118544,-0.0128189,-0.2603209,-0.0068789,0.0013008,-0.0027653,-0.1599351,0.0928861,-0.2044870,-0.0063034,0.0010095,0.0017196,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718270,1691512430.956797,0,0.0032546,-0.0004139,0.0000232,-0.0000000,0.0000000,0.0000000,0.0032808,0.0000000,-17.2997841,124.9941963,1550.0976790,1550.1971915,1550.1966048,0.0000000,-0.0031074,-0.0243256,-0.2419605,-0.0062463,0.0010358,-0.0031238,0.0093302,-0.0924328,-0.1355709,-0.0039439,-0.0003010,-0.0046205,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718271,1691512430.962141,0,0.0032546,-0.0004139,0.0000232,-0.0000000,0.0000000,0.0000000,0.0032808,0.0000000,-17.2997841,124.9941963,1550.0976790,1550.1971915,1550.1966048,0.0000000,-0.0074079,-0.0118440,-0.2276045,-0.0056533,0.0011427,-0.0028241,-0.0892131,0.0938298,-0.0765752,-0.0013256,0.0019230,0.0003030,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718272,1691512430.967443,0,0.0032546,-0.0004139,0.0000232,-0.0000000,0.0000000,0.0000000,0.0032808,0.0000000,-17.2997841,124.9941963,1550.0976790,1550.1971915,1550.1966048,0.0000000,-0.0147673,-0.0088230,-0.2201150,-0.0053690,0.0010268,-0.0025129,-0.1361293,0.0301188,-0.1118246,-0.0029667,-0.0000301,0.0013032,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718273,1691512430.972776,0,0.0040013,-0.0005727,0.0000278,-0.0000000,0.0000000,0.0000000,0.0040422,0.0000000,-17.4371438,125.1205417,1550.1006103,1550.1946497,1550.1936731,0.0000000,-0.0351284,0.0095937,-0.2268945,-0.0054659,0.0012869,-0.0017354,-0.2928088,0.1698476,-0.1411431,-0.0036924,0.0022894,0.0068466,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718274,1691512430.977974,0,0.0040013,-0.0005727,0.0000278,-0.0000000,0.0000000,0.0000000,0.0040422,0.0000000,-17.4371438,125.1205417,1550.1006103,1550.1946497,1550.1936731,0.0000000,-0.0465044,-0.0280032,-0.2166698,-0.0054645,0.0015736,-0.0015066,-0.1807031,-0.2980323,-0.1093169,-0.0047796,0.0033149,0.0031412,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718275,1691512430.983010,0,0.0040013,-0.0005727,0.0000278,-0.0000000,0.0000000,0.0000000,0.0040422,0.0000000,-17.4371438,125.1205417,1550.1006103,1550.1946497,1550.1936731,0.0000000,-0.0498432,-0.0123274,-0.1934631,-0.0045107,0.0015608,-0.0013974,-0.0755178,0.1020462,0.0314532,0.0021163,0.0016925,-0.0014817,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718276,1691512430.988396,0,0.0040013,-0.0005727,0.0000278,-0.0000000,0.0000000,0.0000000,0.0040422,0.0000000,-17.4371438,125.1205417,1550.1006103,1550.1946497,1550.1936731,0.0000000,-0.0494334,-0.0205678,-0.1987318,-0.0046943,0.0014469,-0.0014388,-0.1483527,-0.0542749,-0.2019951,-0.0062132,0.0004198,0.0012333,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718277,1691512430.993821,0,0.0040013,-0.0005727,0.0000278,-0.0000000,0.0000000,0.0000000,0.0040422,0.0000000,-17.4371438,125.1205417,1550.1006103,1550.1946497,1550.1936731,0.0000000,-0.0690420,-0.0133592,-0.2260255,-0.0056687,0.0014540,-0.0007388,-0.3868429,0.0814667,-0.2794805,-0.0095823,0.0000859,0.0099842,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718278,1691512430.999259,0,0.0040013,-0.0005727,0.0000278,-0.0000000,0.0000000,0.0000000,0.0040422,0.0000000,-17.4371438,125.1205417,1550.1006103,1550.1946497,1550.1936731,0.0000000,-0.0416708,-0.0035848,-0.2408240,-0.0061807,0.0013271,-0.0015890,-0.0113364,0.1244719,-0.3743058,-0.0125425,0.0007442,-0.0025513,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718279,1691512431.004846,0,0.0031630,-0.0005640,0.0000180,-0.0000000,0.0000000,0.0000000,0.0032130,0.0000000,-17.5843086,125.3628608,1550.1027620,1550.1946497,1550.1999283,0.0000000,-0.0267809,0.0184629,-0.2550885,-0.0065016,0.0011059,-0.0019003,-0.0864622,0.2338570,-0.3320479,-0.0098684,-0.0005806,0.0001285,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718280,1691512431.009998,0,0.0027783,-0.0004650,0.0000165,-0.0000000,0.0000000,0.0000000,0.0028170,0.0000000,-17.5019218,125.2729217,1550.1006103,1550.1950415,1550.2005150,0.0000000,-0.0088179,0.0189756,-0.2395427,-0.0059613,0.0007534,-0.0026260,0.0577219,0.0462855,-0.1613280,-0.0053234,-0.0009690,-0.0065737,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718281,1691512431.015318,0,0.0027783,-0.0004650,0.0000165,-0.0000000,0.0000000,0.0000000,0.0028170,0.0000000,-17.5019218,125.2729217,1550.1006103,1550.1950415,1550.2005150,0.0000000,0.0014572,0.0024594,-0.2459138,-0.0062898,0.0007334,-0.0029709,-0.0614902,-0.0779925,-0.3121647,-0.0103233,0.0007250,-0.0009483,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718282,1691512431.020694,0,0.0028487,-0.0003665,0.0000205,-0.0000000,0.0000000,0.0000000,0.0028723,0.0000000,-17.3281260,125.0092893,1550.0970923,1550.1946497,1550.1971915,0.0000000,0.0106299,-0.0001312,-0.2400951,-0.0060568,0.0006097,-0.0032607,-0.0169860,0.0106873,-0.2118286,-0.0062888,0.0001009,-0.0029451,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718283,1691512431.026156,0,0.0028487,-0.0003665,0.0000205,-0.0000000,0.0000000,0.0000000,0.0028723,0.0000000,-17.3281260,125.0092893,1550.0970923,1550.1946497,1550.1971915,0.0000000,0.0074339,0.0123127,-0.2297075,-0.0057309,0.0005419,-0.0030728,-0.0828546,0.1230049,-0.1116950,-0.0036774,0.0000340,-0.0000070,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718284,1691512431.031540,0,0.0028487,-0.0003665,0.0000205,-0.0000000,0.0000000,0.0000000,0.0028723,0.0000000,-17.3281260,125.0092893,1550.0970923,1550.1946497,1550.1971915,0.0000000,-0.0340102,0.0065161,-0.2264987,-0.0056972,0.0009144,-0.0017015,-0.3995646,-0.0329859,-0.0308868,-0.0010051,0.0022320,0.0105585,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718285,1691512431.037171,0,0.0028832,-0.0004867,0.0000178,-0.0000000,0.0000000,0.0000000,0.0029240,0.0000000,-17.5766015,125.3103323,1550.1008071,1550.1921079,1550.1987549,0.0000000,-0.0210881,-0.0052020,-0.2405941,-0.0062870,0.0009537,-0.0022964,-0.0875172,-0.0433375,-0.3535886,-0.0126164,0.0014133,-0.0010485,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718286,1691512431.043103,0,0.0028832,-0.0004867,0.0000178,-0.0000000,0.0000000,0.0000000,0.0029240,0.0000000,-17.5766015,125.3103323,1550.1008071,1550.1921079,1550.1987549,0.0000000,-0.0413513,-0.0082229,-0.2346069,-0.0061143,0.0011109,-0.0015404,-0.2581268,-0.0188449,-0.0861439,-0.0024463,0.0014337,0.0061290,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718287,1691512431.048243,0,0.0028832,-0.0004867,0.0000178,-0.0000000,0.0000000,0.0000000,0.0029240,0.0000000,-17.5766015,125.3103323,1550.1008071,1550.1921079,1550.1987549,0.0000000,-0.0538512,0.0078377,-0.2438936,-0.0064272,0.0013191,-0.0010520,-0.2728193,0.1577252,-0.1935437,-0.0066708,0.0019601,0.0066253,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718288,1691512431.053332,0,0.0028832,-0.0004867,0.0000178,-0.0000000,0.0000000,0.0000000,0.0029240,0.0000000,-17.5766015,125.3103323,1550.1008071,1550.1921079,1550.1987549,0.0000000,-0.0289681,-0.0054288,-0.2666001,-0.0072851,0.0012644,-0.0020704,-0.0549258,-0.0382859,-0.4719528,-0.0166358,0.0012050,-0.0023824,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718289,1691512431.058605,0,0.0028832,-0.0004867,0.0000178,-0.0000000,0.0000000,0.0000000,0.0029240,0.0000000,-17.5766015,125.3103323,1550.1008071,1550.1921079,1550.1987549,0.0000000,-0.0266224,-0.0176340,-0.2710355,-0.0074207,0.0009806,-0.0020795,-0.1445891,-0.0700687,-0.2808319,-0.0085063,-0.0014068,0.0016833,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718290,1691512431.063704,0,0.0028832,-0.0004867,0.0000178,-0.0000000,0.0000000,0.0000000,0.0029240,0.0000000,-17.5766015,125.3103323,1550.1008071,1550.1921079,1550.1987549,0.0000000,-0.0286576,-0.0041126,-0.2523719,-0.0065385,0.0008078,-0.0020234,-0.0895769,0.1079771,-0.0657565,-0.0006370,-0.0002760,-0.0015268,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718291,1691512431.068914,0,0.0028487,-0.0003967,0.0000197,-0.0000000,0.0000000,0.0000000,0.0028763,0.0000000,-17.3850543,125.0835779,1550.0980688,1550.1942579,1550.1977783,0.0000000,-0.0232458,0.0109801,-0.2361973,-0.0058217,0.0008264,-0.0019583,-0.0358552,0.1388515,-0.0914198,-0.0010473,0.0011158,-0.0009692,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718292,1691512431.074237,0,0.0031825,-0.0004869,0.0000204,-0.0000000,0.0000000,0.0000000,0.0032196,0.0000000,-17.4386772,125.1747972,1550.1002205,1550.1958232,1550.1983650,0.0000000,-0.0068193,0.0029861,-0.2311754,-0.0057246,0.0008495,-0.0026234,0.0174572,-0.0244268,-0.2310372,-0.0078836,0.0016639,-0.0043785,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718293,1691512431.079574,0,0.0031825,-0.0004869,0.0000204,-0.0000000,0.0000000,0.0000000,0.0032196,0.0000000,-17.4386772,125.1747972,1550.1002205,1550.1958232,1550.1983650,0.0000000,0.0223968,0.0245837,-0.2446704,-0.0061243,0.0008318,-0.0036132,0.0609828,0.2445307,-0.3869767,-0.0131166,0.0015153,-0.0056235,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718294,1691512431.084987,0,0.0032800,-0.0005607,0.0000193,-0.0000000,0.0000000,0.0000000,0.0033277,0.0000000,-17.5379466,125.3057961,1550.1023702,1550.1954314,1550.1993416,0.0000000,-0.0062914,0.0434043,-0.2082883,-0.0046377,0.0007915,-0.0026420,-0.1690879,0.1604882,0.1825005,0.0079302,0.0003084,0.0012871,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718295,1691512431.090824,0,0.0032800,-0.0005607,0.0000193,-0.0000000,0.0000000,0.0000000,0.0033277,0.0000000,-17.5379466,125.3057961,1550.1023702,1550.1954314,1550.1993416,0.0000000,0.0071339,0.0368277,-0.2169230,-0.0049497,0.0006302,-0.0031869,-0.0298831,0.0303183,-0.2990640,-0.0097859,-0.0001155,-0.0032852,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718296,1691512431.096548,0,0.0022270,-0.0003824,0.0000132,-0.0000000,0.0000000,0.0000000,0.0022596,0.0000000,-17.5599180,125.3188323,1550.0992421,1550.1921079,1550.2011018,0.0000000,-0.0220972,0.0458156,-0.2179386,-0.0048971,0.0008695,-0.0021098,-0.3172891,0.1254754,-0.0760197,-0.0013388,0.0015909,0.0076737,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718297,1691512431.102314,0,0.0030269,-0.0004831,0.0000191,-0.0000000,0.0000000,0.0000000,0.0030652,0.0000000,-17.4956500,125.2301871,1550.1004154,1550.1940630,1550.1985599,0.0000000,-0.0282323,0.0278058,-0.2056383,-0.0046902,0.0009345,-0.0018886,-0.1172236,-0.0967917,-0.0824409,-0.0029032,0.0012374,0.0013954,8.0840,-76.0532,0.7407,-0.1430,-0.4652,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
