# Ticks,TimeStamp,ValidTipForce,TipForce_mN_0,TipForce_mN_1,TipForce_mN_2,TipForce_mN_3,ScleraForce_mN_0,ScleraForce_mN_1,TipForceNorm_mN,ScleraForceNorm_mN,TipForceDirection0,TipForceDirection1,FBGRaw0,FBGRaw1,FBGRaw2,FBGRaw3,HandleForcesN0,HandleForcesN1,HandleForcesN2,HandleForcesN3,HandleForcesN4,HandleForcesN5,FT_SensorRaw0,FT_SensorRaw1,FT_SensorRaw2,FT_SensorRaw3,FT_SensorRaw4,FT_SensorRaw5,RobotPosition0,RobotPosition1,RobotPosition2,RobotPosition3,RobotPosition4,RobotPosition5,RobotVelocity0,RobotVelocity1,RobotVelocity2,RobotVelocity3,RobotVelocity4,RobotVelocity5,Pedal0,Pedal1,NNPRedictedFsX,NNPRedictedFsY,NNPRedictedFsNorm,Depth_p,x_new_p_0,x_new_p_1,x_new_p_2,P_new_p,PX_new_p_0,PX_new_p_1,PX_new_p_2,PX_new_p_3,PX_new_p_4,PX_new_p_5,PX_new_p_6,PX_new_p_7,PX_new_p_8,desiredControlParams_0,desiredControlParams_1,desiredControlParams_2
705139,1691512360.549744,0,0.0030148,-0.0004161,0.0000209,-0.0000000,0.0000000,0.0000000,0.0030434,0.0000000,-17.3784818,125.0747834,1550.0990395,1550.1958155,1550.1973788,0.0000000,-0.0532969,0.0867437,-0.2534814,-0.0066951,0.0009333,-0.0008346,-0.1405345,-0.0237591,-0.0768940,-0.0011018,0.0008389,0.0022870,7.9974,-76.0248,0.8239,-0.1423,-0.4629,0.0000,0.0767,-0.0209,-0.0703,-0.0005,-0.0020,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705140,1691512360.555282,0,0.0029398,-0.0004219,0.0000206,-0.0000000,0.0000000,0.0000000,0.0029700,0.0000000,-17.4561901,125.1285891,1550.0992344,1550.1928819,1550.1965972,0.0000000,-0.0118683,0.0756844,-0.2587514,-0.0068567,0.0007381,-0.0023138,0.1347026,0.0494553,-0.3976698,-0.0132182,0.0004711,-0.0084301,7.9973,-76.0249,0.8238,-0.1423,-0.4629,0.0000,0.0728,-0.0206,-0.0679,-0.0005,-0.0021,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705141,1691512360.560481,0,0.0038383,-0.0005286,0.0000272,-0.0000000,0.0000000,0.0000000,0.0038746,0.0000000,-17.4025231,125.0798413,1550.1004077,1550.1960105,1550.1940554,0.0000000,-0.0242836,0.0349199,-0.2101970,-0.0054829,0.0006596,-0.0019863,-0.0361399,-0.2957680,0.1505428,0.0045441,0.0003153,-0.0017096,7.9983,-76.0251,0.8228,-0.1423,-0.4629,0.0000,0.0769,-0.0211,-0.0726,-0.0005,-0.0021,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705142,1691512360.566207,0,0.0038383,-0.0005286,0.0000272,-0.0000000,0.0000000,0.0000000,0.0038746,0.0000000,-17.4025231,125.0798413,1550.1004077,1550.1960105,1550.1940554,0.0000000,-0.0399862,0.0379486,-0.2079520,-0.0054745,0.0007331,-0.0014238,-0.2266993,0.0743365,-0.0907894,-0.0035895,0.0005740,0.0050575,7.9983,-76.0251,0.8228,-0.1423,-0.4629,0.0000,0.0739,-0.0203,-0.0699,-0.0005,-0.0020,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705143,1691512360.571479,0,0.0034325,-0.0004812,0.0000245,-0.0000000,0.0000000,0.0000000,0.0034661,0.0000000,-17.4425343,125.1054757,1550.0998211,1550.1934687,1550.1946421,0.0000000,-0.0028805,0.0087769,-0.2206057,-0.0059082,0.0005671,-0.0028959,0.1059347,-0.1508037,-0.4314535,-0.0144364,0.0005166,-0.0084068,7.9982,-76.0252,0.8228,-0.1423,-0.4629,0.0000,0.0698,-0.0201,-0.0668,-0.0005,-0.0020,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705144,1691512360.576908,0,0.0029303,-0.0004213,0.0000199,-0.0000000,0.0000000,0.0000000,0.0029605,0.0000000,-17.4092432,125.1155526,1550.0994294,1550.1954237,1550.1979656,0.0000000,0.0052237,-0.0058366,-0.2629144,-0.0075889,0.0008662,-0.0032742,-0.2003272,-0.0366007,-0.5600906,-0.0208243,0.0025778,0.0039652,7.9990,-76.0253,0.8217,-0.1423,-0.4630,0.0000,0.0733,-0.0203,-0.0728,-0.0005,-0.0023,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705145,1691512360.582317,0,0.0029303,-0.0004213,0.0000199,-0.0000000,0.0000000,0.0000000,0.0029605,0.0000000,-17.4092432,125.1155526,1550.0994294,1550.1954237,1550.1979656,0.0000000,-0.0077949,-0.0037931,-0.2681627,-0.0079069,0.0009703,-0.0028780,-0.2319333,0.0437999,-0.2240801,-0.0091682,0.0010696,0.0048902,7.9989,-76.0255,0.8217,-0.1423,-0.4630,0.0000,0.0692,-0.0204,-0.0696,-0.0006,-0.0023,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705146,1691512360.587985,0,0.0029303,-0.0004213,0.0000199,-0.0000000,0.0000000,0.0000000,0.0029605,0.0000000,-17.4092432,125.1155526,1550.0994294,1550.1954237,1550.1979656,0.0000000,-0.0302412,-0.0042563,-0.2568313,-0.0074683,0.0011184,-0.0021707,-0.2546654,0.0015254,-0.0651866,-0.0023280,0.0015461,0.0049464,7.9999,-76.0265,0.8207,-0.1423,-0.4630,0.0000,0.0738,-0.0276,-0.0743,-0.0006,-0.0022,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705147,1691512360.593540,0,0.0029303,-0.0004213,0.0000199,-0.0000000,0.0000000,0.0000000,0.0029605,0.0000000,-17.4092432,125.1155526,1550.0994294,1550.1954237,1550.1979656,0.0000000,-0.0403551,-0.0031631,-0.2454086,-0.0070715,0.0011396,-0.0018454,-0.1754092,0.0178818,-0.0891323,-0.0033906,0.0009505,0.0025236,7.9998,-76.0266,0.8207,-0.1423,-0.4630,0.0000,0.0703,-0.0272,-0.0716,-0.0006,-0.0023,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705148,1691512360.598612,0,0.0029303,-0.0004213,0.0000199,-0.0000000,0.0000000,0.0000000,0.0029605,0.0000000,-17.4092432,125.1155526,1550.0994294,1550.1954237,1550.1979656,0.0000000,-0.0255039,0.0095922,-0.2490638,-0.0070797,0.0009513,-0.0024803,-0.0465158,0.1449439,-0.2680026,-0.0096282,0.0000085,-0.0033288,8.0007,-76.0268,0.8206,-0.1423,-0.4630,0.0000,0.0743,-0.0273,-0.0690,-0.0006,-0.0024,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705149,1691512360.603739,0,0.0036630,-0.0005254,0.0000252,-0.0000000,0.0000000,0.0000000,0.0037006,0.0000000,-17.4283030,125.1196589,1550.1007995,1550.1958155,1550.1952288,0.0000000,-0.0723101,0.0035692,-0.2454996,-0.0070491,0.0012078,-0.0009317,-0.4771212,-0.0403876,-0.0121074,-0.0013185,0.0013129,0.0129423,8.0007,-76.0268,0.8196,-0.1423,-0.4630,0.0000,0.0709,-0.0261,-0.0736,-0.0006,-0.0023,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705150,1691512360.608977,0,0.0030617,-0.0003029,0.0000251,-0.0000000,0.0000000,0.0000000,0.0030767,0.0000000,-17.1985367,124.8113606,1550.0951298,1550.1958155,1550.1940554,0.0000000,-0.0752476,0.0086090,-0.2181707,-0.0060744,0.0011918,-0.0007800,-0.0927842,0.0414729,0.0383095,0.0012795,0.0010939,-0.0000826,8.0017,-76.0268,0.8196,-0.1423,-0.4630,0.0000,0.0760,-0.0252,-0.0708,-0.0005,-0.0022,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705151,1691512360.614352,0,0.0030617,-0.0003029,0.0000251,-0.0000000,0.0000000,0.0000000,0.0030767,0.0000000,-17.1985367,124.8113606,1550.0951298,1550.1958155,1550.1940554,0.0000000,-0.0851779,0.0237773,-0.2222794,-0.0060019,0.0013566,-0.0003628,-0.2560724,0.1583882,-0.1339962,-0.0036432,0.0018718,0.0052375,8.0016,-76.0269,0.8186,-0.1423,-0.4630,0.0000,0.0721,-0.0247,-0.0755,-0.0005,-0.0022,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705152,1691512360.619739,0,0.0031786,-0.0004421,0.0000221,-0.0000000,0.0000000,0.0000000,0.0032093,0.0000000,-17.3902535,125.0840437,1550.0994294,1550.1958155,1550.1967921,0.0000000,-0.0705598,0.0174894,-0.2192993,-0.0059481,0.0012622,-0.0009555,-0.0528097,-0.0019878,-0.1959617,-0.0073762,0.0008820,-0.0022609,8.0026,-76.0270,0.8186,-0.1423,-0.4631,0.0000,0.0767,-0.0245,-0.0728,-0.0006,-0.0022,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705153,1691512360.624945,0,0.0032544,-0.0004279,0.0000237,-0.0000000,0.0000000,0.0000000,0.0032825,0.0000000,-17.3752004,125.0368551,1550.0986478,1550.1946421,1550.1952288,0.0000000,-0.0593113,-0.0044093,-0.2201936,-0.0062156,0.0012336,-0.0015308,-0.0787886,-0.1368867,-0.2360901,-0.0099749,0.0012305,-0.0014033,8.0026,-76.0270,0.8186,-0.1423,-0.4631,0.0000,0.0731,-0.0235,-0.0694,-0.0005,-0.0021,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705154,1691512360.630300,0,0.0032544,-0.0004279,0.0000237,-0.0000000,0.0000000,0.0000000,0.0032825,0.0000000,-17.3752004,125.0368551,1550.0986478,1550.1946421,1550.1952288,0.0000000,-0.0537883,-0.0149040,-0.1998695,-0.0054676,0.0009657,-0.0016558,-0.0320357,-0.0876271,-0.0496048,-0.0010219,-0.0006980,-0.0025154,8.0036,-76.0270,0.8186,-0.1423,-0.4631,0.0000,0.0783,-0.0226,-0.0667,-0.0005,-0.0020,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705155,1691512360.635631,0,0.0037166,-0.0005712,0.0000244,-0.0000000,0.0000000,0.0000000,0.0037603,0.0000000,-17.4806524,125.1930631,1550.1021677,1550.1958155,1550.1960105,0.0000000,-0.0495379,-0.0003695,-0.2160192,-0.0058847,0.0010854,-0.0016946,-0.1664766,0.1494713,-0.2755682,-0.0089565,0.0016452,0.0025120,8.0035,-76.0271,0.8176,-0.1423,-0.4631,0.0000,0.0745,-0.0224,-0.0720,-0.0005,-0.0021,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705156,1691512360.641180,0,0.0037166,-0.0005712,0.0000244,-0.0000000,0.0000000,0.0000000,0.0037603,0.0000000,-17.4806524,125.1930631,1550.1021677,1550.1958155,1550.1960105,0.0000000,-0.0534449,0.0253133,-0.2441174,-0.0065675,0.0013006,-0.0013054,-0.2775263,0.2686655,-0.3355860,-0.0097426,0.0019411,0.0070231,8.0043,-76.0273,0.8175,-0.1423,-0.4631,0.0000,0.0777,-0.0225,-0.0691,-0.0006,-0.0023,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705157,1691512360.646408,0,0.0037166,-0.0005712,0.0000244,-0.0000000,0.0000000,0.0000000,0.0037603,0.0000000,-17.4806524,125.1930631,1550.1021677,1550.1958155,1550.1960105,0.0000000,-0.0695649,0.0301875,-0.2051326,-0.0051631,0.0013984,-0.0006802,-0.1313760,0.0429079,0.1716288,0.0066187,0.0019433,0.0014777,8.0043,-76.0273,0.8165,-0.1423,-0.4631,0.0000,0.0747,-0.0217,-0.0742,-0.0005,-0.0022,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705158,1691512360.652296,0,0.0037166,-0.0005712,0.0000244,-0.0000000,0.0000000,0.0000000,0.0037603,0.0000000,-17.4806524,125.1930631,1550.1021677,1550.1958155,1550.1960105,0.0000000,-0.0826123,0.0354097,-0.1768407,-0.0042360,0.0013412,-0.0002404,-0.1456698,0.0579155,0.1222087,0.0038137,0.0006867,0.0016356,8.0052,-76.0274,0.8165,-0.1423,-0.4631,0.0000,0.0779,-0.0215,-0.0704,-0.0005,-0.0022,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705159,1691512360.657633,0,0.0037166,-0.0005712,0.0000244,-0.0000000,0.0000000,0.0000000,0.0037603,0.0000000,-17.4806524,125.1930631,1550.1021677,1550.1958155,1550.1960105,0.0000000,-0.0788801,0.0672084,-0.1759548,-0.0039555,0.0012360,-0.0004994,-0.1211373,0.3213674,-0.0839757,-0.0027455,0.0006335,-0.0012847,8.0051,-76.0276,0.8164,-0.1423,-0.4632,0.0000,0.0738,-0.0221,-0.0678,-0.0006,-0.0023,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705160,1691512360.662694,0,0.0037166,-0.0005712,0.0000244,-0.0000000,0.0000000,0.0000000,0.0037603,0.0000000,-17.4806524,125.1930631,1550.1021677,1550.1958155,1550.1960105,0.0000000,-0.1231845,0.0975463,-0.2006278,-0.0045055,0.0016333,0.0012973,-0.5806196,0.3423439,-0.0939055,-0.0011149,0.0021466,0.0175842,8.0059,-76.0277,0.8153,-0.1424,-0.4632,0.0000,0.0775,-0.0220,-0.0735,-0.0006,-0.0025,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705161,1691512360.668293,0,0.0034848,-0.0004391,0.0000258,-0.0000000,0.0000000,0.0000000,0.0035125,0.0000000,-17.3354782,124.9956341,1550.0984529,1550.1960105,1550.1944472,0.0000000,-0.0909700,0.0858377,-0.2215108,-0.0052665,0.0013853,0.0003698,-0.0338823,0.0554796,-0.4023096,-0.0127780,-0.0003325,-0.0010542,8.0059,-76.0277,0.8143,-0.1424,-0.4632,0.0000,0.0739,-0.0212,-0.0780,-0.0006,-0.0024,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705162,1691512360.673888,0,0.0033292,-0.0004683,0.0000232,-0.0000000,0.0000000,0.0000000,0.0033621,0.0000000,-17.4129602,125.0994574,1550.0998211,1550.1952288,1550.1960105,0.0000000,-0.0836651,0.0821084,-0.2450833,-0.0060223,0.0014338,0.0002539,-0.2143966,0.1053032,-0.3535363,-0.0107448,0.0011162,0.0048841,8.0069,-76.0277,0.8143,-0.1424,-0.4632,0.0000,0.0783,-0.0202,-0.0744,-0.0006,-0.0023,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705163,1691512360.679443,0,0.0032501,-0.0004511,0.0000223,-0.0000000,0.0000000,0.0000000,0.0032813,0.0000000,-17.3701026,125.0768253,1550.0996262,1550.1971839,1550.1971839,0.0000000,-0.0812596,0.0920483,-0.2203763,-0.0050258,0.0013982,0.0002728,-0.0720208,0.1654652,0.0208824,0.0023888,0.0012227,-0.0005620,8.0069,-76.0287,0.8143,-0.1424,-0.4632,0.0000,0.0753,-0.0272,-0.0716,-0.0005,-0.0022,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705164,1691512360.684559,0,0.0033592,-0.0004691,0.0000233,-0.0000000,0.0000000,0.0000000,0.0033918,0.0000000,-17.3967243,125.0891678,1550.0998211,1550.1960105,1550.1962054,0.0000000,-0.0671876,0.0727940,-0.2160645,-0.0050768,0.0013131,-0.0001997,-0.0475535,-0.0454318,-0.1899080,-0.0065605,0.0007970,-0.0008108,8.0079,-76.0287,0.8133,-0.1424,-0.4632,0.0000,0.0803,-0.0261,-0.0768,-0.0005,-0.0021,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705165,1691512360.689643,0,0.0033592,-0.0004691,0.0000233,-0.0000000,0.0000000,0.0000000,0.0033918,0.0000000,-17.3967243,125.0891678,1550.0998211,1550.1960105,1550.1962054,0.0000000,-0.0777286,0.0769057,-0.1995852,-0.0044150,0.0014652,0.0002259,-0.1742511,0.1063812,0.0176452,0.0020300,0.0021828,0.0031554,8.0079,-76.0287,0.8133,-0.1424,-0.4632,0.0000,0.0766,-0.0249,-0.0733,-0.0005,-0.0020,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705166,1691512360.695534,0,0.0033592,-0.0004691,0.0000233,-0.0000000,0.0000000,0.0000000,0.0033918,0.0000000,-17.3967243,125.0891678,1550.0998211,1550.1960105,1550.1962054,0.0000000,-0.0896089,0.0698202,-0.1841310,-0.0039602,0.0015513,0.0006666,-0.1904209,0.0136895,0.0212697,0.0012928,0.0016362,0.0040756,8.0089,-76.0287,0.8133,-0.1424,-0.4632,0.0000,0.0807,-0.0238,-0.0699,-0.0005,-0.0019,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705167,1691512360.700592,0,0.0028666,-0.0002976,0.0000229,-0.0000000,0.0000000,0.0000000,0.0028821,0.0000000,-17.2134972,124.8428752,1550.0955197,1550.1958155,1550.1954237,0.0000000,-0.1238538,0.0746131,-0.1454120,-0.0025346,0.0017147,0.0019446,-0.2760079,0.0668709,0.3132345,0.0124782,0.0019657,0.0070275,8.0089,-76.0287,0.8123,-0.1424,-0.4632,0.0000,0.0777,-0.0229,-0.0750,-0.0004,-0.0019,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705168,1691512360.705688,0,0.0028666,-0.0002976,0.0000229,-0.0000000,0.0000000,0.0000000,0.0028821,0.0000000,-17.2134972,124.8428752,1550.0955197,1550.1958155,1550.1954237,0.0000000,-0.1074135,0.0381618,-0.1369474,-0.0025217,0.0014719,0.0011009,-0.0183197,-0.2230761,-0.1055345,-0.0045105,0.0001620,-0.0036178,8.0099,-76.0287,0.8123,-0.1424,-0.4632,0.0000,0.0825,-0.0221,-0.0721,-0.0004,-0.0018,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705169,1691512360.710880,0,0.0028666,-0.0002976,0.0000229,-0.0000000,0.0000000,0.0000000,0.0028821,0.0000000,-17.2134972,124.8428752,1550.0955197,1550.1958155,1550.1954237,0.0000000,-0.0784117,0.0406994,-0.1413155,-0.0027788,0.0012743,0.0000500,0.0470407,0.0901164,-0.2074618,-0.0077211,0.0004894,-0.0048971,8.0099,-76.0287,0.8113,-0.1424,-0.4632,0.0000,0.0787,-0.0211,-0.0767,-0.0004,-0.0017,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705170,1691512360.716413,0,0.0028666,-0.0002976,0.0000229,-0.0000000,0.0000000,0.0000000,0.0028821,0.0000000,-17.2134972,124.8428752,1550.0955197,1550.1958155,1550.1954237,0.0000000,-0.0545834,0.0442215,-0.1496058,-0.0028672,0.0011011,-0.0006354,0.0166980,0.1047658,-0.2327007,-0.0057453,0.0003116,-0.0035908,8.0109,-76.0297,0.8113,-0.1424,-0.4632,0.0000,0.0835,-0.0282,-0.0738,-0.0004,-0.0016,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705171,1691512360.721814,0,0.0028666,-0.0002976,0.0000229,-0.0000000,0.0000000,0.0000000,0.0028821,0.0000000,-17.2134972,124.8428752,1550.0955197,1550.1958155,1550.1954237,0.0000000,-0.0374784,0.0387547,-0.1827850,-0.0039234,0.0009005,-0.0011575,-0.1116177,0.0583192,-0.4233042,-0.0128819,-0.0007076,0.0006603,8.0109,-76.0298,0.8113,-0.1424,-0.4632,0.0000,0.0793,-0.0274,-0.0704,-0.0004,-0.0016,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705172,1691512360.726885,0,0.0028666,-0.0002976,0.0000229,-0.0000000,0.0000000,0.0000000,0.0028821,0.0000000,-17.2134972,124.8428752,1550.0955197,1550.1958155,1550.1954237,0.0000000,-0.0402180,0.0077441,-0.1802097,-0.0041235,0.0010184,-0.0011010,-0.1262935,-0.2064711,-0.1475033,-0.0053367,0.0016141,0.0021612,8.0108,-76.0300,0.8103,-0.1424,-0.4632,0.0000,0.0755,-0.0274,-0.0755,-0.0004,-0.0017,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705173,1691512360.732050,0,0.0031601,-0.0003552,0.0000249,-0.0000000,0.0000000,0.0000000,0.0031801,0.0000000,-17.2808165,124.9041262,1550.0964980,1550.1946421,1550.1940554,0.0000000,-0.0570866,0.0099327,-0.1848333,-0.0042206,0.0014844,-0.0007104,-0.2626463,0.0423346,-0.1093454,-0.0034339,0.0043396,0.0048688,8.0116,-76.0301,0.8102,-0.1424,-0.4633,0.0000,0.0791,-0.0276,-0.0730,-0.0005,-0.0019,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705174,1691512360.737370,0,0.0031323,-0.0003307,0.0000248,-0.0000000,0.0000000,0.0000000,0.0031498,0.0000000,-17.2205089,124.8545941,1550.0959114,1550.1965972,1550.1946421,0.0000000,-0.0739731,0.0168409,-0.1993611,-0.0048297,0.0017490,-0.0000181,-0.3175900,0.0944938,-0.1746169,-0.0060986,0.0024451,0.0092830,8.0116,-76.0302,0.8092,-0.1424,-0.4633,0.0000,0.0760,-0.0268,-0.0781,-0.0005,-0.0018,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705175,1691512360.742505,0,0.0031323,-0.0003307,0.0000248,-0.0000000,0.0000000,0.0000000,0.0031498,0.0000000,-17.2205089,124.8545941,1550.0959114,1550.1965972,1550.1946421,0.0000000,-0.0570141,0.0137970,-0.2028765,-0.0050342,0.0014566,-0.0006793,-0.0394565,0.0245890,-0.2354914,-0.0084029,-0.0004328,-0.0022002,8.0126,-76.0302,0.8092,-0.1424,-0.4633,0.0000,0.0801,-0.0260,-0.0746,-0.0005,-0.0018,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
